meta.tool	meta.resol	meta.sub	chr	start	end
example_caller	10000	.	chr7	94290001	94510000
example_caller	10000	.	chr7	94510001	94650000
example_caller	10000	.	chr7	94650001	94770000
example_caller	10000	.	chr7	94800001	95150000
example_caller	10000	.	chr7	95150001	95330000
example_caller	10000	.	chr7	95330001	95510000
example_caller	10000	.	chr7	95510001	95680000
example_caller	10000	.	chr7	95680001	95720000
example_caller	10000	.	chr7	95740001	95960000
example_caller	10000	.	chr7	95960001	96030000
example_caller	10000	.	chr7	96030001	96210000
example_caller	10000	.	chr7	96210001	96370000
example_caller	10000	.	chr7	96370001	96510000
example_caller	10000	.	chr7	96510001	96610000
example_caller	10000	.	chr7	96610001	96660000
example_caller	10000	.	chr7	96710001	96840000
example_caller	10000	.	chr7	96840001	97220000
example_caller	10000	.	chr7	97220001	97460000
example_caller	10000	.	chr7	97460001	97640000
example_caller	10000	.	chr7	97640001	97890000
example_caller	10000	.	chr7	97920001	98060000
example_caller	10000	.	chr7	98060001	98470000
example_caller	10000	.	chr7	98470001	98630000
example_caller	10000	.	chr7	98630001	98740000
example_caller	10000	.	chr7	98740001	98910000
example_caller	10000	.	chr7	98910001	99010000
example_caller	10000	.	chr7	99060001	99160000
example_caller	10000	.	chr7	99160001	99230000
example_caller	10000	.	chr7	99230001	99500000
example_caller	10000	.	chr7	99500001	99580000
example_caller	10000	.	chr7	99580001	99680000
example_caller	10000	.	chr7	99700001	99730000
example_caller	10000	.	chr7	99730001	99820000
example_caller	10000	.	chr7	99820001	99940000
example_caller	10000	.	chr7	99940001	100030000
example_caller	10000	.	chr7	100050001	100180000
example_caller	10000	.	chr7	100200001	100310000
example_caller	10000	.	chr7	100310001	100490000
example_caller	10000	.	chr7	100490001	100560000
example_caller	10000	.	chr7	100600001	100720000
example_caller	10000	.	chr7	100720001	100970000
example_caller	10000	.	chr7	100970001	101180000
example_caller	10000	.	chr7	101180001	101290000
example_caller	10000	.	chr7	101330001	101460000
example_caller	10000	.	chr7	101460001	101500000
example_caller	10000	.	chr7	101500001	101580000
example_caller	10000	.	chr7	101580001	101770000
example_caller	10000	.	chr7	101770001	101920000
example_caller	10000	.	chr7	101920001	101980000
example_caller	10000	.	chr7	102000001	102030000
example_caller	10000	.	chr7	102030001	102120000
example_caller	10000	.	chr7	102330001	102400000
example_caller	10000	.	chr7	102400001	102710000
example_caller	10000	.	chr7	102710001	102790000
example_caller	10000	.	chr7	102790001	102890000
example_caller	10000	.	chr7	102890001	102930000
example_caller	10000	.	chr7	102930001	103070000
example_caller	10000	.	chr7	103090001	103220000
example_caller	10000	.	chr7	103220001	103290000
example_caller	10000	.	chr7	103290001	103430000
example_caller	10000	.	chr7	103430001	103500000
example_caller	10000	.	chr7	103500001	103760000
example_caller	10000	.	chr7	103760001	103790000
example_caller	10000	.	chr7	103790001	103850000
example_caller	10000	.	chr7	103870001	103920000
example_caller	10000	.	chr7	103920001	104470000
example_caller	10000	.	chr7	104470001	104560000
example_caller	10000	.	chr7	104560001	104770000
example_caller	10000	.	chr7	104770001	104990000
example_caller	10000	.	chr7	104990001	105160000
example_caller	10000	.	chr7	105160001	105230000
example_caller	10000	.	chr7	105230001	105290000
example_caller	10000	.	chr7	105290001	105400000
example_caller	10000	.	chr7	105400001	105690000
example_caller	10000	.	chr7	105690001	105810000
example_caller	10000	.	chr7	105810001	105890000
example_caller	10000	.	chr7	105920001	105990000
example_caller	10000	.	chr7	105990001	106120000
example_caller	10000	.	chr7	106120001	106180000
example_caller	10000	.	chr7	106180001	106300000
example_caller	10000	.	chr7	106300001	106410000
example_caller	10000	.	chr7	106440001	106570000
example_caller	10000	.	chr7	106570001	106810000
example_caller	10000	.	chr7	106810001	107010000
example_caller	10000	.	chr7	107010001	107110000
example_caller	10000	.	chr7	107110001	107200000
example_caller	10000	.	chr7	107200001	107220000
example_caller	10000	.	chr7	107220001	107370000
example_caller	10000	.	chr7	107370001	107520000
example_caller	10000	.	chr7	107520001	107740000
example_caller	10000	.	chr7	107740001	107810000
example_caller	10000	.	chr7	107810001	108110000
example_caller	10000	.	chr7	108150001	108220000
example_caller	10000	.	chr7	108240001	108430000
example_caller	10000	.	chr7	108430001	108550000
example_caller	10000	.	chr7	108550001	108650000
example_caller	10000	.	chr7	108650001	108720000
example_caller	10000	.	chr7	108720001	108750000
example_caller	10000	.	chr7	108750001	108800000
example_caller	10000	.	chr7	108800001	108880000
example_caller	10000	.	chr7	108880001	108920000
example_caller	10000	.	chr7	108920001	108990000
example_caller	10000	.	chr7	108990001	109070000
example_caller	10000	.	chr7	109100001	109180000
example_caller	10000	.	chr7	109180001	109230000
example_caller	10000	.	chr7	109230001	109290000
example_caller	10000	.	chr7	109290001	109330000
example_caller	10000	.	chr7	109330001	109360000
example_caller	10000	.	chr7	109360001	109390000
example_caller	10000	.	chr7	109390001	109550000
example_caller	10000	.	chr7	109550001	109610000
example_caller	10000	.	chr7	109610001	109650000
example_caller	10000	.	chr7	109650001	109770000
example_caller	10000	.	chr7	109770001	109940000
example_caller	10000	.	chr7	109940001	110010000
example_caller	10000	.	chr7	110010001	110080000
example_caller	10000	.	chr7	110080001	110110000
example_caller	10000	.	chr7	110110001	110240000
example_caller	10000	.	chr7	110240001	110300000
example_caller	10000	.	chr7	110300001	110590000
example_caller	10000	.	chr7	110590001	110670000
example_caller	10000	.	chr7	110670001	110730000
example_caller	10000	.	chr7	110730001	110970000
example_caller	10000	.	chr7	110970001	111110000
example_caller	10000	.	chr7	111110001	111210000
example_caller	10000	.	chr7	111210001	111380000
example_caller	10000	.	chr7	111380001	111580000
example_caller	10000	.	chr7	111580001	111830000
example_caller	10000	.	chr7	111830001	111990000
example_caller	10000	.	chr7	111990001	112090000
example_caller	10000	.	chr7	112090001	112190000
example_caller	10000	.	chr7	112190001	112370000
example_caller	10000	.	chr7	112390001	112580000
example_caller	10000	.	chr7	112580001	112730000
example_caller	10000	.	chr7	112730001	112800000
example_caller	10000	.	chr7	112800001	113000000
example_caller	10000	.	chr7	113000001	113030000
example_caller	10000	.	chr7	113030001	113070000
example_caller	10000	.	chr7	113070001	113090000
example_caller	10000	.	chr7	113090001	113180000
example_caller	10000	.	chr7	113180001	113360000
example_caller	10000	.	chr7	113360001	113600000
example_caller	10000	.	chr7	113650001	113730000
example_caller	10000	.	chr7	113730001	113930000
example_caller	10000	.	chr7	113930001	114050000
example_caller	10000	.	chr7	114050001	114070000
example_caller	10000	.	chr7	114070001	114130000
example_caller	10000	.	chr7	114130001	114190000
example_caller	10000	.	chr7	114190001	114300000
example_caller	10000	.	chr7	114300001	114480000
example_caller	10000	.	chr7	114500001	114560000
example_caller	10000	.	chr7	114560001	114670000
example_caller	10000	.	chr7	114670001	114840000
example_caller	10000	.	chr7	114840001	114900000
example_caller	10000	.	chr7	114900001	114950000
example_caller	10000	.	chr7	114950001	115110000
example_caller	10000	.	chr7	115130001	115190000
example_caller	10000	.	chr7	115190001	115410000
example_caller	10000	.	chr7	115410001	115480000
example_caller	10000	.	chr7	115480001	115550000
example_caller	10000	.	chr7	115550001	115770000
example_caller	10000	.	chr7	115770001	115900000
example_caller	10000	.	chr7	115900001	116230000
example_caller	10000	.	chr7	116230001	116450000
example_caller	10000	.	chr7	116450001	116500000
example_caller	10000	.	chr7	116500001	116570000
example_caller	10000	.	chr7	116570001	116770000
example_caller	10000	.	chr7	116770001	116850000
example_caller	10000	.	chr7	116850001	117030000
example_caller	10000	.	chr7	117030001	117100000
example_caller	10000	.	chr7	117100001	117360000
example_caller	10000	.	chr7	117360001	117750000
example_caller	10000	.	chr7	117750001	117830000
example_caller	10000	.	chr7	117830001	118020000
example_caller	10000	.	chr7	118020001	118180000
example_caller	10000	.	chr7	118180001	118220000
example_caller	10000	.	chr7	118240001	118260000
example_caller	10000	.	chr7	118260001	118370000
example_caller	10000	.	chr7	118370001	118440000
example_caller	10000	.	chr7	118440001	118470000
example_caller	10000	.	chr7	118470001	118500000
example_caller	10000	.	chr7	118530001	118560000
example_caller	10000	.	chr7	118560001	118620000
example_caller	10000	.	chr7	118620001	118790000
example_caller	10000	.	chr7	118790001	118820000
example_caller	10000	.	chr7	118850001	119030000
example_caller	10000	.	chr7	119030001	119120000
example_caller	10000	.	chr7	119120001	119160000
example_caller	10000	.	chr7	119160001	119250000
example_caller	10000	.	chr7	119250001	119290000
example_caller	10000	.	chr7	119290001	119370000
example_caller	10000	.	chr7	119370001	119480000
example_caller	10000	.	chr7	119480001	119550000
example_caller	10000	.	chr7	119570001	119730000
example_caller	10000	.	chr7	119730001	119910000
example_caller	10000	.	chr7	119910001	120040000
example_caller	10000	.	chr7	120040001	120190000
example_caller	10000	.	chr7	120190001	120370000
example_caller	10000	.	chr7	120440001	120510000
example_caller	10000	.	chr7	120510001	120590000
example_caller	10000	.	chr7	120590001	120750000
example_caller	10000	.	chr7	120750001	121000000
example_caller	10000	.	chr7	121000001	121190000
example_caller	10000	.	chr7	121190001	121380000
example_caller	10000	.	chr7	121380001	121450000
example_caller	10000	.	chr7	121450001	121660000
example_caller	10000	.	chr7	121690001	121800000
example_caller	10000	.	chr7	121800001	121860000
example_caller	10000	.	chr7	121860001	122180000
example_caller	10000	.	chr7	122180001	122520000
example_caller	10000	.	chr7	122520001	122680000
example_caller	10000	.	chr7	122680001	122700000
example_caller	10000	.	chr7	122700001	122800000
example_caller	10000	.	chr7	122800001	123020000
example_caller	10000	.	chr7	123020001	123090000
example_caller	10000	.	chr7	123090001	123130000
example_caller	10000	.	chr7	123130001	123200000
example_caller	10000	.	chr7	123200001	123320000
example_caller	10000	.	chr7	123320001	123390000
example_caller	10000	.	chr7	123390001	123510000
example_caller	10000	.	chr7	123540001	123710000
example_caller	10000	.	chr7	123710001	123750000
example_caller	10000	.	chr7	123750001	123810000
example_caller	10000	.	chr7	123810001	123930000
example_caller	10000	.	chr7	123930001	124060000
example_caller	10000	.	chr7	124060001	124110000
example_caller	10000	.	chr7	124110001	124220000
example_caller	10000	.	chr7	124220001	124400000
example_caller	10000	.	chr7	124400001	124430000
example_caller	10000	.	chr7	124430001	124580000
example_caller	10000	.	chr7	124580001	124650000
example_caller	10000	.	chr7	124650001	124730000
example_caller	10000	.	chr7	124730001	124820000
example_caller	10000	.	chr7	124820001	124880000
example_caller	10000	.	chr7	124880001	124950000
example_caller	10000	.	chr7	124950001	125210000
example_caller	10000	.	chr7	125210001	125320000
example_caller	10000	.	chr7	125320001	125400000
example_caller	10000	.	chr7	125400001	125600000
example_caller	10000	.	chr7	125600001	126010000
example_caller	10000	.	chr7	126010001	126090000
example_caller	10000	.	chr7	126090001	126440000
example_caller	10000	.	chr7	126440001	126550000
example_caller	10000	.	chr7	126550001	126610000
example_caller	10000	.	chr7	126610001	126910000
example_caller	10000	.	chr7	126910001	126980000
example_caller	10000	.	chr7	126980001	127090000
example_caller	10000	.	chr7	127090001	127200000
example_caller	10000	.	chr7	127200001	127290000
example_caller	10000	.	chr7	127290001	127350000
example_caller	10000	.	chr7	127350001	127380000
example_caller	10000	.	chr7	127380001	127450000
example_caller	10000	.	chr7	127450001	127560000
example_caller	10000	.	chr7	127580001	127660000
example_caller	10000	.	chr7	127660001	127750000
example_caller	10000	.	chr7	127750001	127860000
example_caller	10000	.	chr7	127860001	127950000
example_caller	10000	.	chr7	127950001	128050000
example_caller	10000	.	chr7	128050001	128120000
example_caller	10000	.	chr7	128120001	128290000
example_caller	10000	.	chr7	128300001	128380000
example_caller	10000	.	chr7	128380001	128530000
example_caller	10000	.	chr7	128530001	128730000
example_caller	10000	.	chr7	128730001	128860000
example_caller	10000	.	chr7	128860001	128980000
example_caller	10000	.	chr7	128980001	129140000
example_caller	10000	.	chr7	129140001	129250000
example_caller	10000	.	chr7	129250001	129290000
example_caller	10000	.	chr7	129290001	129470000
example_caller	10000	.	chr7	129470001	129590000
example_caller	10000	.	chr7	129590001	129690000
example_caller	10000	.	chr7	129690001	129850000
example_caller	10000	.	chr7	129870001	130160000
example_caller	10000	.	chr7	130250001	130550000
example_caller	10000	.	chr7	130550001	130650000
example_caller	10000	.	chr7	130650001	130740000
example_caller	10000	.	chr7	130740001	130790000
example_caller	10000	.	chr7	130790001	130990000
example_caller	10000	.	chr7	131010001	131190000
example_caller	10000	.	chr7	131190001	131370000
example_caller	10000	.	chr7	131370001	131640000
example_caller	10000	.	chr7	131640001	132000000
example_caller	10000	.	chr7	132000001	132270000
example_caller	10000	.	chr7	132270001	132470000
example_caller	10000	.	chr7	132470001	132630000
example_caller	10000	.	chr7	132630001	132770000
example_caller	10000	.	chr7	132770001	132920000
example_caller	10000	.	chr7	132920001	133080000
example_caller	10000	.	chr7	133080001	133120000
example_caller	10000	.	chr7	133120001	133220000
example_caller	10000	.	chr7	133240001	133490000
example_caller	10000	.	chr7	133490001	133540000
example_caller	10000	.	chr7	133540001	133720000
example_caller	10000	.	chr7	133720001	133820000
example_caller	10000	.	chr7	133820001	133960000
example_caller	10000	.	chr7	133960001	134030000
example_caller	10000	.	chr7	134030001	134090000
example_caller	10000	.	chr7	134110001	134310000
example_caller	10000	.	chr7	134310001	134640000
example_caller	10000	.	chr7	134670001	134840000
example_caller	10000	.	chr7	134860001	134900000
example_caller	10000	.	chr7	134900001	134960000
example_caller	10000	.	chr7	134960001	135030000
example_caller	10000	.	chr7	135030001	135100000
example_caller	10000	.	chr7	135100001	135190000
example_caller	10000	.	chr7	135190001	135250000
example_caller	10000	.	chr7	135250001	135350000
example_caller	10000	.	chr7	135350001	135480000
example_caller	10000	.	chr7	135480001	135600000
example_caller	10000	.	chr7	135600001	135710000
example_caller	10000	.	chr7	135710001	135780000
example_caller	10000	.	chr7	135780001	136100000
example_caller	10000	.	chr7	136100001	136120000
example_caller	10000	.	chr7	136120001	136200000
example_caller	10000	.	chr7	136200001	136220000
example_caller	10000	.	chr7	136220001	136330000
example_caller	10000	.	chr7	136350001	136420000
example_caller	10000	.	chr7	136420001	136520000
example_caller	10000	.	chr7	136520001	136590000
example_caller	10000	.	chr7	136590001	136690000
example_caller	10000	.	chr7	136690001	136870000
example_caller	10000	.	chr7	136870001	137020000
example_caller	10000	.	chr7	137020001	137130000
example_caller	10000	.	chr7	137130001	137280000
example_caller	10000	.	chr7	137280001	137340000
example_caller	10000	.	chr7	137340001	137590000
example_caller	10000	.	chr7	137590001	137710000
example_caller	10000	.	chr7	137710001	137850000
example_caller	10000	.	chr7	137850001	138140000
example_caller	10000	.	chr7	138140001	138440000
example_caller	10000	.	chr7	138440001	138540000
example_caller	10000	.	chr7	138540001	138690000
